filepath,label
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\621d61f2-b19b-4c91-bba1-6ef4cad269e6___FAM_L.Blight 1676_flipLR.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\626ad08f-81e7-4ae4-8e4a-7b71f16adee9___FAM_L.Blight 4543.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\626ad08f-81e7-4ae4-8e4a-7b71f16adee9___FAM_L.Blight 4543_flipLR.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\62e2412c-abb2-4441-ba19-cd69fe99edee___FAM_L.Blight 4676.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\62e2412c-abb2-4441-ba19-cd69fe99edee___FAM_L.Blight 4676_flipLR.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\62ffd952-f0c8-4e42-ba6b-ad2597c337bc___FAM_L.Blight 4851.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\62ffd952-f0c8-4e42-ba6b-ad2597c337bc___FAM_L.Blight 4851_flipLR.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6378484e-ee1d-4d23-9fbc-4af29fb0b14b___FAM_L.Blight 1518.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6378484e-ee1d-4d23-9fbc-4af29fb0b14b___FAM_L.Blight 1518_flipLR.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\63ea4ac8-0f7a-4daf-9fbb-3084b626cf21___FAM_L.Blight 4821.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\64659f0c-8927-49f1-b5bc-54df8eb97d35___FAM_L.Blight 4978.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\64659f0c-8927-49f1-b5bc-54df8eb97d35___FAM_L.Blight 4978_flipLR.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\64834018-2894-4c6b-9b25-5b1be3b7d196___FAM_L.Blight 3716_flipLR.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\649b0a9c-e565-4071-ac06-6eb1eeb08ca3___FAM_L.Blight 1558_flipLR.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\64aa7350-c272-4d31-949c-0730597341be___FAM_L.Blight 1541.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\64aa7350-c272-4d31-949c-0730597341be___FAM_L.Blight 1541_flipLR.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\64e55be2-194f-45e7-ae3a-f58a92e193b5___FAM_L.Blight 3735.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\64e55be2-194f-45e7-ae3a-f58a92e193b5___FAM_L.Blight 3735_flipLR.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6508907b-9a28-49bd-ba19-06bd6ae06827___FAM_L.Blight 4620.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6508907b-9a28-49bd-ba19-06bd6ae06827___FAM_L.Blight 4620_flipLR.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\65a918cd-495a-4c1c-88be-cff9d081ca1b___FAM_L.Blight 4680.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\65a918cd-495a-4c1c-88be-cff9d081ca1b___FAM_L.Blight 4680_flipLR.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\65f20309-60c7-4a2c-acbd-5ae4efcdc4ef___FAM_L.Blight 3680.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\65f20309-60c7-4a2c-acbd-5ae4efcdc4ef___FAM_L.Blight 3680_flipLR.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\662bff5d-6113-4081-9505-ec31cb1d36eb___FAM_L.Blight 3747_flipLR.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\66611e37-7ab9-4b37-a6b2-57ac36024b78___FAM_L.Blight 4968.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\66611e37-7ab9-4b37-a6b2-57ac36024b78___FAM_L.Blight 4968_flipLR.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6679c348-59cb-4732-8ae3-928451bf4b13___FAM_L.Blight 4715.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\66f9ad0a-c645-4cf0-b0a8-bf798dc4b918___FAM_L.Blight 1588.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\66f9ad0a-c645-4cf0-b0a8-bf798dc4b918___FAM_L.Blight 1588_flipLR.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\67404133-edc0-4e07-a4ec-6bcb825e3702___FAM_L.Blight 4675.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\67404133-edc0-4e07-a4ec-6bcb825e3702___FAM_L.Blight 4675_flipLR.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\67472a60-0777-4ae4-8619-9f0b529eb0c3___FAM_L.Blight 4499.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\67472a60-0777-4ae4-8619-9f0b529eb0c3___FAM_L.Blight 4499_flipLR.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\695de180-6556-46d3-a77a-1b77fcd8887b___FAM_L.Blight 3768.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\695de180-6556-46d3-a77a-1b77fcd8887b___FAM_L.Blight 3768_flipLR.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\69641513-2bfe-4281-804d-303295c9e735___FAM_L.Blight 1382.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\69641513-2bfe-4281-804d-303295c9e735___FAM_L.Blight 1382_flipLR.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\697a3bd4-f0be-441c-8c9d-9f9482c5ee88___FAM_L.Blight 1728.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6a258371-37e3-439d-a416-2d1e461364ba___FAM_L.Blight 4737.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6a258371-37e3-439d-a416-2d1e461364ba___FAM_L.Blight 4737_flipLR.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6a5b455f-4dce-47d9-b376-ee72e3cbe562___FAM_L.Blight 3789.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6a5b455f-4dce-47d9-b376-ee72e3cbe562___FAM_L.Blight 3789_flipLR.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6ac4c3dd-e30d-4293-9da1-99598c14d5f4___FAM_L.Blight 4917_flipLR.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6ad558d1-3236-4f59-b928-5641d1cd83c2___FAM_L.Blight 4994.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6ad558d1-3236-4f59-b928-5641d1cd83c2___FAM_L.Blight 4994_flipLR.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6aee7b78-f557-4a97-bced-7f6e2c1ffae0___FAM_L.Blight 3650.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6aee7b78-f557-4a97-bced-7f6e2c1ffae0___FAM_L.Blight 3650_flipLR.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6b24da21-48f2-42c9-a437-3efb79189bcf___FAM_L.Blight 4569.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6b24da21-48f2-42c9-a437-3efb79189bcf___FAM_L.Blight 4569_flipLR.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6b292622-5311-475d-a929-d7f124b6e48a___FAM_L.Blight 4964.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6b292622-5311-475d-a929-d7f124b6e48a___FAM_L.Blight 4964_flipLR.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6b7e17e8-e033-4eb5-93bc-c313fd70c8a7___FAM_L.Blight 4815.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6b7e17e8-e033-4eb5-93bc-c313fd70c8a7___FAM_L.Blight 4815_flipLR.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6b9b8227-f7d6-4991-9eda-3f832df12de1___FAM_L.Blight 4611.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6bac8771-bc3c-48a6-96f9-f43994aeb832___FAM_L.Blight 3706_flipLR.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6beb03fa-2945-4c75-bf52-c10a3dd6606e___FAM_L.Blight 0770.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6beb03fa-2945-4c75-bf52-c10a3dd6606e___FAM_L.Blight 0770_flipLR.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6c5bb128-6365-4974-af03-8eda9957b0e3___FAM_L.Blight 3736.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6d175054-ad8e-449c-9ff3-5901ef968969___FAM_L.Blight 1713.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6d175054-ad8e-449c-9ff3-5901ef968969___FAM_L.Blight 1713_flipLR.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6d1b8a4c-e7c0-4bab-a9fa-312516c91849___FAM_L.Blight 4739.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6d1b8a4c-e7c0-4bab-a9fa-312516c91849___FAM_L.Blight 4739_flipLR.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6db1bb48-8768-4ef9-a8e5-d50ef54ca255___FAM_L.Blight 4799.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6db1bb48-8768-4ef9-a8e5-d50ef54ca255___FAM_L.Blight 4799_flipLR.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6de7714a-0a56-4510-8088-3962b457a4fd___FAM_L.Blight 4580.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6de7714a-0a56-4510-8088-3962b457a4fd___FAM_L.Blight 4580_flipLR.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6defbeb4-aa90-4660-a319-37c91e1648ef___FAM_L.Blight 4793.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6defbeb4-aa90-4660-a319-37c91e1648ef___FAM_L.Blight 4793_flipLR.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6e29151c-f16d-4280-9c61-438d65b47d0c___FAM_L.Blight 1553.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6e29151c-f16d-4280-9c61-438d65b47d0c___FAM_L.Blight 1553_flipLR.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6e4d7942-a265-44b0-990e-0f3448a21f31___FAM_L.Blight 3787_flipLR.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6e5e8612-0fb1-45e4-958f-a5e0c92b3feb___FAM_L.Blight 1374.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6e5e8612-0fb1-45e4-958f-a5e0c92b3feb___FAM_L.Blight 1374_flipLR.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6e851050-d200-4107-8324-55c3c3e9b61d___FAM_L.Blight 1428.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6e851050-d200-4107-8324-55c3c3e9b61d___FAM_L.Blight 1428_flipLR.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6e943769-4fcc-49c0-9044-1c7c69a239e0___FAM_L.Blight 4992.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6e943769-4fcc-49c0-9044-1c7c69a239e0___FAM_L.Blight 4992_flipLR.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6ed197b9-7600-47a1-b885-cc77b7b82862___FAM_L.Blight 3681.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6ed197b9-7600-47a1-b885-cc77b7b82862___FAM_L.Blight 3681_flipLR.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6edc6b77-5e40-4e43-86d3-f2b7ac2743a8___FAM_L.Blight 4905_flipLR.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6ee197ad-e554-4f70-b549-66d5f6d09d37___FAM_L.Blight 1704.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6ee197ad-e554-4f70-b549-66d5f6d09d37___FAM_L.Blight 1704_flipLR.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6eea0234-e01c-4da3-a078-baac286f27b3___FAM_L.Blight 1376.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6eea0234-e01c-4da3-a078-baac286f27b3___FAM_L.Blight 1376_flipLR.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6f133cb4-b5c3-4f41-a22d-59fb7ec591f0___FAM_L.Blight 4545.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6f341942-20d0-4fee-acee-0d0d8cf76a96___FAM_L.Blight 4609_flipLR.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6f4c065f-76da-4dd6-ad90-fa5df84af0a2___FAM_L.Blight 1649.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6f4c065f-76da-4dd6-ad90-fa5df84af0a2___FAM_L.Blight 1649_flipLR.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6f573af5-b10a-44b2-8409-93955d36d525___FAM_L.Blight 4867.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6f672efb-7502-4585-8544-facc7b82d96b___FAM_L.Blight 0796.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6f672efb-7502-4585-8544-facc7b82d96b___FAM_L.Blight 0796_flipLR.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6f73f782-a044-4dc0-90cd-41dc136c1651___FAM_L.Blight 4972.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6f73f782-a044-4dc0-90cd-41dc136c1651___FAM_L.Blight 4972_flipLR.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6f9c1872-2540-4a40-b920-3ac45d3b4dd1___FAM_L.Blight 4768.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6f9c1872-2540-4a40-b920-3ac45d3b4dd1___FAM_L.Blight 4768_flipLR.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6fad4de0-54bf-4869-80ac-d290bd7d0da8___FAM_L.Blight 1432.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6fb0bc3a-e1e3-4235-bf60-1431c83d13ad___FAM_L.Blight 4722_flipLR.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6fd2ce00-0f3c-410a-845c-8e9788b927f0___FAM_L.Blight 3715_flipLR.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6fe7c718-b62b-4894-924f-c7922c6494da___FAM_L.Blight 4778.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6fe7c718-b62b-4894-924f-c7922c6494da___FAM_L.Blight 4778_flipLR.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6ff1d812-d899-4511-b870-26dfbcf88dbb___FAM_L.Blight 4990.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6ff1d812-d899-4511-b870-26dfbcf88dbb___FAM_L.Blight 4990_flipLR.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6fff9ba3-40b8-460e-abae-f7a22d890047___FAM_L.Blight 4585.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6fff9ba3-40b8-460e-abae-f7a22d890047___FAM_L.Blight 4585_flipLR.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\7090cd40-37c5-457f-a2b0-a10809d05178___FAM_L.Blight 1450.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\7090cd40-37c5-457f-a2b0-a10809d05178___FAM_L.Blight 1450_flipLR.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\71119c61-edcb-4e12-93ca-4e10ab0c42c7___FAM_L.Blight 1562_flipLR.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\713eabd7-3a12-4c99-9852-6468aaec325b___FAM_L.Blight 4603.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\713eabd7-3a12-4c99-9852-6468aaec325b___FAM_L.Blight 4603_flipLR.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\71716cac-f399-4ff6-add3-da5442f07b64___FAM_L.Blight 4599.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\71716cac-f399-4ff6-add3-da5442f07b64___FAM_L.Blight 4599_flipLR.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\717d1253-4851-4f56-8b74-fee9e2bb006b___FAM_L.Blight 4560.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\717d1253-4851-4f56-8b74-fee9e2bb006b___FAM_L.Blight 4560_flipLR.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\717d5cf9-40c9-4e60-b0e8-df4324fc77d0___FAM_L.Blight 1440.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\717d5cf9-40c9-4e60-b0e8-df4324fc77d0___FAM_L.Blight 1440_flipLR.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
server\ml_model\dataset\train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\71c3e202-5a72-4389-a794-9dda6bf87636___FAM_L.Blight 4785.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
